canonical_key,display_name,state_at_creation,established_year,closed_year,is_active,origin_kind,census_years_present,first_census_year,last_census_year,max_area_km2,min_area_km2,area_change_km2,area_km2_1951,area_km2_1961,area_km2_1971,area_km2_1981,area_km2_1991,area_km2_2001,area_km2_2011,area_km2_2021,area_km2_2025
IND-001218,Kondagaon,Chhattisgarh,2021,,True,NEW,2,2021,2025,5077.901482527202,5077.82020437052,0.08127815668194671,,,,,,,,5077.82020437052,5077.901482527202
IND-000851,Korba,Chhattisgarh,2001,,True,NEW,4,2001,2025,6613.356962264158,6597.795632971849,15.561329292308983,,,,,,6602.6028780373335,6613.356962264158,6605.4779101198665,6597.795632971849
IND-000847,Koriya,Chhattisgarh,2001,,True,NEW,4,2001,2025,6610.0442099822885,6548.125205334779,61.91900464750961,,,,,,6589.765023243174,6548.125205334779,6610.0442099822885,6602.776356855198
IND-000857,Mahasamund,Chhattisgarh,2001,,True,NEW,4,2001,2025,4757.2802433723355,4700.6743848666065,56.605858505728975,,,,,,4738.910776417443,4700.6743848666065,4757.2802433723355,4752.068256032389
IND-001226,Mungeli,Chhattisgarh,2021,,True,NEW,2,2021,2025,2776.897504523124,2772.2793076245134,4.618196898610677,,,,,,,,2772.2793076245134,2776.897504523124
IND-000941,Narayanpur,Chhattisgarh,2011,2021.0,False,NEW,1,2011,2011,4910.951280325872,4910.951280325872,0.0,,,,,,,4910.951280325872,,
IND-001215,Narayanpur,Chhattisgarh,2021,,True,NEW,2,2021,2025,3900.610583675584,3891.38418019012,9.226403485464289,,,,,,,,3891.38418019012,3900.610583675584
IND-000850,Raigarh,Chhattisgarh,2001,,True,NEW,4,2001,2025,7183.724709085952,7036.922823592673,146.80188549327886,,,,,,7183.724709085952,7036.922823592673,7039.169974591619,7045.590175516408
IND-000856,Raipur,Chhattisgarh,2001,2021.0,False,NEW,2,2001,2011,12766.44448476108,12545.692191244243,220.7522935168363,,,,,,12766.44448476108,12545.692191244243,,
IND-001220,Raipur,Chhattisgarh,2021,,True,NEW,2,2021,2025,2904.5398662493853,2904.424708708804,0.11515754058154926,,,,,,,,2904.424708708804,2904.5398662493853
IND-000855,Rajnandgaon,Chhattisgarh,2001,,True,NEW,4,2001,2025,8171.4203638715035,8051.61517875656,119.80518511494301,,,,,,8051.61517875656,8171.4203638715035,8069.374931166961,8070.462190396033
IND-001231,Sukma,Chhattisgarh,2021,,True,NEW,2,2021,2025,5478.755132010834,5274.410766981711,204.34436502912286,,,,,,,,5274.410766981711,5478.755132010834
IND-001224,Surajpur,Chhattisgarh,2021,,True,NEW,2,2021,2025,5455.047325859874,5454.156019133874,0.8913067260000389,,,,,,,,5454.156019133874,5455.047325859874
IND-000848,Surguja,Chhattisgarh,2001,2021.0,False,NEW,2,2001,2011,15765.011121275411,15725.646326213278,39.36479506213254,,,,,,15725.646326213278,15765.011121275411,,
IND-001227,Surguja,Chhattisgarh,2021,,True,NEW,2,2021,2025,4007.4739656544716,4005.7489724512598,1.7249932032118522,,,,,,,,4007.4739656544716,4005.7489724512598
IND-000105,Coorg,Coorg,1951,,True,ANCHOR,9,1951,2025,4133.783082262012,4102.828343259057,30.95473900295474,4133.773254007996,4133.773254007996,4133.773254007996,4133.772530755129,4133.783082262012,4133.783082262012,4104.29602699854,4109.554798864384,4102.828343259057
IND-000165,Dadra & Nagar Haveli,Dadra & Nagar Haveli,1951,2011.0,False,ANCHOR,6,1951,2001,492.12733109600066,492.1154473233668,0.011883772633836998,492.1155937979262,492.1155937979262,492.1155937979262,492.1154473233668,492.12733109600066,492.12733109600066,,,
IND-001326,Daman,Dadra & Nagar Haveli & Daman & Diu,2025,,True,NEW,1,2025,2025,71.4593952527179,71.4593952527179,0.0,,,,,,,,,71.4593952527179
IND-001352,Diu,Dadra & Nagar Haveli & Daman & Diu,2025,,True,NEW,1,2025,2025,38.874918514841895,38.874918514841895,0.0,,,,,,,,,38.874918514841895
IND-001075,Dadra & Nagar Haveli,Dadra And Nagar Haveli,2011,2021.0,False,NEW,1,2011,2011,505.4783775075693,505.4783775075693,0.0,,,,,,,505.4783775075693,,
IND-001256,Dadra & Nagar Haveli,Dadra and Nagar Haveli,2021,,True,NEW,2,2021,2025,495.95009070442245,490.15597439286705,5.794116311555399,,,,,,,,495.95009070442245,490.15597439286705
IND-000174,Daman,Daman,1951,2011.0,False,ANCHOR,6,1951,2001,59.28463301541835,59.28297865305789,0.0016543623604619029,59.28358415889889,59.28358415889889,59.28463301541835,59.28412161084316,59.28297865305789,59.28297865305789,,,
IND-001255,Diu,Daman & Diu,2021,2025.0,False,NEW,1,2021,2021,33.51259504119589,33.51259504119589,0.0,,,,,,,,33.51259504119589,
IND-001074,Daman,Daman And Diu,2011,2025.0,False,NEW,2,2011,2021,58.401559970717194,54.513245898893,3.8883140718241975,,,,,,,54.513245898893,58.401559970717194,
IND-001073,Diu,Daman And Diu,2011,2021.0,False,NEW,1,2011,2011,37.746318500804136,37.746318500804136,0.0,,,,,,,37.746318500804136,,
IND-000709,Central,Delhi,2001,2011.0,False,NEW,1,2001,2001,15.026797016577724,15.026797016577724,0.0,,,,,,15.026797016577724,,,
IND-000975,Central,Delhi,2011,2021.0,False,NEW,1,2011,2011,19.627592907560818,19.627592907560818,0.0,,,,,,,19.627592907560818,,
IND-001116,Central,Delhi,2021,2025.0,False,NEW,1,2021,2021,92.17644794994845,92.17644794994845,0.0,,,,,,,,92.17644794994845,
IND-001324,Central,Delhi,2025,,True,NEW,1,2025,2025,106.60207859436211,106.60207859436211,0.0,,,,,,,,,106.60207859436211
IND-000116,Delhi,Delhi,1951,2001.0,False,ANCHOR,5,1951,1991,1467.8300703301863,1467.829651028918,0.0004193012682662811,1467.829651028918,1467.829651028918,1467.829651028918,1467.8299131080325,1467.8300703301863,,,,
IND-000707,East,Delhi,2001,2021.0,False,NEW,2,2001,2011,70.96017046231076,70.75049775110703,0.20967271120372288,,,,,,70.75049775110703,70.96017046231076,,
IND-001114,East,Delhi,2021,2025.0,False,NEW,1,2021,2021,43.924302965336715,43.924302965336715,0.0,,,,,,,,43.924302965336715,
IND-001328,East,Delhi,2025,,True,NEW,1,2025,2025,31.52623374626431,31.52623374626431,0.0,,,,,,,,,31.52623374626431
IND-000708,New Delhi,Delhi,2001,2011.0,False,NEW,1,2001,2001,37.909151826886806,37.909151826886806,0.0,,,,,,37.909151826886806,,,
IND-000974,New Delhi,Delhi,2011,2021.0,False,NEW,1,2011,2011,35.86031635357003,35.86031635357003,0.0,,,,,,,35.86031635357003,,
IND-001117,New Delhi,Delhi,2021,,True,NEW,2,2021,2025,157.11028205164723,156.69041127581815,0.4198707758290823,,,,,,,,157.11028205164723,156.69041127581815
IND-000705,North,Delhi,2001,2011.0,False,NEW,1,2001,2001,69.18608124393108,69.18608124393108,0.0,,,,,,69.18608124393108,,,
IND-000972,North,Delhi,2011,2021.0,False,NEW,1,2011,2011,62.19071353877725,62.19071353877725,0.0,,,,,,,62.19071353877725,,
IND-001112,North,Delhi,2021,,True,NEW,2,2021,2025,291.42942433058056,286.8950891333297,4.5343351972508685,,,,,,,,286.8950891333297,291.42942433058056
IND-000706,North East,Delhi,2001,2011.0,False,NEW,1,2001,2001,48.13271838060808,48.13271838060808,0.0,,,,,,48.13271838060808,,,
IND-000973,North East,Delhi,2011,2021.0,False,NEW,1,2011,2011,54.46544335949743,54.46544335949743,0.0,,,,,,,54.46544335949743,,
IND-001113,North East,Delhi,2021,2025.0,False,NEW,1,2021,2021,34.45738796551392,34.45738796551392,0.0,,,,,,,,34.45738796551392,
IND-001337,North East,Delhi,2025,,True,NEW,1,2025,2025,35.33411597499762,35.33411597499762,0.0,,,,,,,,,35.33411597499762
IND-000704,North West,Delhi,2001,2011.0,False,NEW,1,2001,2001,395.6674479016636,395.6674479016636,0.0,,,,,,395.6674479016636,,,
IND-000971,North West,Delhi,2011,2021.0,False,NEW,1,2011,2011,458.36135759278613,458.36135759278613,0.0,,,,,,,458.36135759278613,,
IND-001121,North West,Delhi,2021,,True,NEW,2,2021,2025,154.93849143236636,153.94728830475466,0.9912031276116977,,,,,,,,154.93849143236636,153.94728830475466
IND-001119,Shahdara,Delhi,2021,,True,NEW,2,2021,2025,36.12157767492555,34.39033111240067,1.7312465625248734,,,,,,,,36.12157767492555,34.39033111240067
IND-000712,South,Delhi,2001,2021.0,False,NEW,2,2001,2011,276.12906284745236,270.1248749966612,6.004187850791141,,,,,,270.1248749966612,276.12906284745236,,
IND-001118,South,Delhi,2021,,True,NEW,2,2021,2025,162.91152046926345,159.33467888265608,3.5768415866073724,,,,,,,,162.91152046926345,159.33467888265608
IND-001120,South East,Delhi,2021,,True,NEW,2,2021,2025,101.59505683239126,101.41963917838652,0.17541765400474674,,,,,,,,101.59505683239126,101.41963917838652
IND-000711,South West,Delhi,2001,2011.0,False,NEW,1,2001,2001,405.2254382514587,405.2254382514587,0.0,,,,,,405.2254382514587,,,
IND-000977,South West,Delhi,2011,2021.0,False,NEW,1,2011,2011,415.03411761464355,415.03411761464355,0.0,,,,,,,415.03411761464355,,
IND-001115,South West,Delhi,2021,,True,NEW,2,2021,2025,283.3403630757088,280.7043595052531,2.6360035704557276,,,,,,,,280.7043595052531,283.3403630757088
IND-000710,West,Delhi,2001,2011.0,False,NEW,1,2001,2001,155.772145136447,155.772145136447,0.0,,,,,,155.772145136447,,,
IND-000976,West,Delhi,2011,,True,NEW,3,2011,2025,134.3085149705076,131.43043488346584,2.878080087041752,,,,,,,133.2837963257764,134.3085149705076,131.43043488346584
IND-001317,Disputed (Alirajpur & Dahod),Disputed (Madhya Pradesh & Gujarat),2025,,True,NEW,1,2025,2025,4.388504944466196,4.388504944466196,0.0,,,,,,,,,4.388504944466196
IND-001370,Disputed (Baran & Sheopur,Disputed (Madhya Pradesh & Rajasthan),2025,,True,NEW,1,2025,2025,8.355502309100645,8.355502309100645,0.0,,,,,,,,,8.355502309100645
IND-001339,Disputed (Mandsaur & Jhalawar),Disputed (Madhya Pradesh & Rajasthan),2025,,True,NEW,1,2025,2025,3.2473888701427502,3.2473888701427502,0.0,,,,,,,,,3.2473888701427502
IND-001369,Disputed (Nimach & Chittaurgarh ),Disputed (Madhya Pradesh & Rajasthan),2025,,True,NEW,1,2025,2025,3.5382362193376946,3.5382362193376946,0.0,,,,,,,,,3.5382362193376946
IND-001332,Disputed (Ratlam & Banswara),Disputed (Madhya Pradesh & Rajasthan),2025,,True,NEW,1,2025,2025,0.7176473414869158,0.7176473414869158,0.0,,,,,,,,,0.7176473414869158
IND-001372,Disputed (Sabar Kantha & Sirohi),Disputed (Rajathan & Gujarat),2025,,True,NEW,1,2025,2025,1.705350411455933,1.705350411455933,0.0,,,,,,,,,1.705350411455933
IND-001371,Disputed (Sabar Kantha & Udaipur),Disputed (Rajathan & Gujarat),2025,,True,NEW,1,2025,2025,12.456896291317703,12.456896291317703,0.0,,,,,,,,,12.456896291317703
IND-001335,"Disputed (Sahibganj, Maldah & Katihar)","Disputed (West Bengal , Bihar & Jharkhand)",2025,,True,NEW,1,2025,2025,14.536924639513892,14.536924639513892,0.0,,,,,,,,,14.536924639513892
IND-000367,Diu,Goa,1961,2011.0,False,NEW,5,1961,2001,31.170008189855054,31.169961364492572,4.6825362481683896e-05,,31.16996992734079,31.16996992734079,31.170008189855054,31.169961364492572,31.169961364492572,,,
IND-000154,Goa,Goa,1951,1991.0,False,ANCHOR,4,1951,1981,3646.8275056835773,3646.8273636421522,0.00014204142507878714,3646.8273636421522,3646.8273636421522,3646.8273636421522,3646.8275056835773,,,,,
IND-001262,North Goa,Goa,2021,2025.0,False,NEW,1,2021,2021,1429.6101983818344,1429.6101983818344,0.0,,,,,,,,1429.6101983818344,
IND-001338,North Goa,Goa,2025,,True,NEW,1,2025,2025,1743.138252902848,1743.138252902848,0.0,,,,,,,,,1743.138252902848
IND-000657,North_Goa,Goa,1991,2021.0,False,NEW,3,1991,2011,1700.3204303171706,1697.625006661051,2.695423656119601,,,,,1697.625006661051,1697.625006661051,1700.3204303171706,,
IND-001263,South Goa,Goa,2021,2025.0,False,NEW,1,2021,2021,2191.7276976380294,2191.7276976380294,0.0,,,,,,,,2191.7276976380294,
IND-001341,South Goa,Goa,2025,,True,NEW,1,2025,2025,1953.6628004521804,1953.6628004521804,0.0,,,,,,,,,1953.6628004521804
IND-000658,South_Goa,Goa,1991,2021.0,False,NEW,3,1991,2011,1949.1662652008836,1940.8293013695486,8.33696383133497,,,,,1949.1662652008836,1949.1662652008836,1940.8293013695486,,
IND-001237,Ahmadabad,Gujarat,2021,,True,NEW,2,2021,2025,7242.057518453407,6968.053100002916,274.00441845049136,,,,,,,,6968.053100002916,7242.057518453407
IND-000375,Amreli,Gujarat,1961,2001.0,False,NEW,4,1961,1991,6709.583602246977,6709.551481848112,0.032120398864208255,,6709.583602246977,6709.583602246977,6709.583388698119,6709.551481848112,,,,
IND-000884,Amreli,Gujarat,2001,,True,NEW,4,2001,2025,7386.096226968295,7314.942118139647,71.15410882864762,,,,,,7338.746103993176,7373.229599148691,7386.096226968295,7314.942118139647
IND-000886,Anand,Gujarat,2001,2021.0,False,NEW,2,2001,2011,3167.0880305006376,3126.1149442563637,40.97308624427387,,,,,,3167.0880305006376,3126.1149442563637,,
IND-001249,Anand,Gujarat,2021,2025.0,False,NEW,1,2021,2021,2764.5855364313784,2764.5855364313784,0.0,,,,,,,,2764.5855364313784,
IND-001314,Anand,Gujarat,2025,,True,NEW,1,2025,2025,3174.410717640216,3174.410717640216,0.0,,,,,,,,,3174.410717640216
IND-001240,Aravalli,Gujarat,2021,,True,NEW,2,2021,2025,3255.420939324468,3151.514665700355,103.9062736241126,,,,,,,,3255.420939324468,3151.514665700355
IND-000878,Banas Kantha,Gujarat,2001,,True,NEW,4,2001,2025,10763.611132818345,10656.956944060976,106.65418875736941,,,,,,10719.909932641,10656.956944060976,10734.2486669562,10763.611132818345
IND-000376,Banaskantha,Gujarat,1961,2001.0,False,NEW,4,1961,1991,12594.448533120176,12594.374204557427,0.07432856274863298,,12594.374204557427,12594.374204557427,12594.374562704736,12594.448533120176,,,,
IND-000891,Bharuch,Gujarat,2001,2011.0,False,NEW,1,2001,2001,4943.018161675774,4943.018161675774,0.0,,,,,,4943.018161675774,,,
IND-000937,Bharuch,Gujarat,2011,,True,NEW,3,2011,2025,5418.381955261951,4928.916473581874,489.46548168007666,,,,,,,5418.381955261951,5100.067678015949,4928.916473581874
IND-000885,Bhavnagar,Gujarat,2001,2021.0,False,NEW,2,2001,2011,8875.032771653432,8499.765846487408,375.2669251660245,,,,,,8499.765846487408,8875.032771653432,,
IND-001250,Bhavnagar,Gujarat,2021,,True,NEW,2,2021,2025,6852.5629726015795,6763.39790309742,89.16506950415987,,,,,,,,6852.5629726015795,6763.39790309742
IND-001241,Botad,Gujarat,2021,,True,NEW,2,2021,2025,2631.8585365191584,2479.7922828817714,152.06625363738704,,,,,,,,2631.8585365191584,2479.7922828817714
IND-001242,Chota Udaipur,Gujarat,2021,,True,NEW,2,2021,2025,3458.306374457974,3456.7963618975577,1.5100125604162713,,,,,,,,3458.306374457974,3456.7963618975577
IND-001253,Devbhumi Dwarka,Gujarat,2021,,True,NEW,2,2021,2025,4188.210421040709,4158.872019733682,29.338401307027198,,,,,,,,4188.210421040709,4158.872019733682
IND-000889,Dohad,Gujarat,2001,,True,NEW,4,2001,2025,3658.3045505454897,3592.7489632420375,65.55558730345228,,,,,,3630.960988590402,3592.7489632420375,3658.3045505454897,3642.1957511925734
IND-000430,Gandhinagar,Gujarat,1971,2001.0,False,NEW,3,1971,1991,674.9398557622587,674.9033654017604,0.03649036049830556,,,674.9040071995253,674.9033654017604,674.9398557622587,,,,
IND-000881,Gandhinagar,Gujarat,2001,,True,NEW,4,2001,2025,2138.209570376395,2097.160905397743,41.048664978651686,,,,,,2127.677589330732,2097.160905397743,2138.209570376395,2102.7181323674595
IND-001244,Gir Somnath,Gujarat,2021,2025.0,False,NEW,1,2021,2021,3766.1794386648794,3766.1794386648794,0.0,,,,,,,,3766.1794386648794,
IND-001329,Gir Somnath,Gujarat,2025,,True,NEW,1,2025,2025,2644.214927937502,2644.214927937502,0.0,,,,,,,,,2644.214927937502
IND-001252,Jamnagar,Gujarat,2021,2025.0,False,NEW,1,2021,2021,6606.251131577598,6606.251131577598,0.0,,,,,,,,6606.251131577598,
IND-001315,Jamnagar,Gujarat,2025,,True,NEW,1,2025,2025,5917.278096412316,5917.278096412316,0.0,,,,,,,,,5917.278096412316
IND-000883,Junagadh,Gujarat,2001,2021.0,False,NEW,2,2001,2011,8836.246428815895,8785.28990772323,50.95652109266484,,,,,,8836.246428815895,8785.28990772323,,
IND-001251,Junagadh,Gujarat,2021,2025.0,False,NEW,1,2021,2021,5049.52554796005,5049.52554796005,0.0,,,,,,,,5049.52554796005,
IND-001333,Junagadh,Gujarat,2025,,True,NEW,1,2025,2025,6146.621005832475,6146.621005832475,0.0,,,,,,,,,6146.621005832475
IND-000887,Kheda,Gujarat,2001,2021.0,False,NEW,2,2001,2011,3991.4134874396195,3982.4059573734176,9.00753006620198,,,,,,3982.4059573734176,3991.4134874396195,,
IND-001248,Kheda,Gujarat,2021,,True,NEW,2,2021,2025,3442.059114395598,3392.01817520041,50.040939195188,,,,,,,,3392.01817520041,3442.059114395598
IND-000880,Mahesana,Gujarat,2001,,True,NEW,4,2001,2025,4426.654612271761,4331.333982711592,95.32062956016853,,,,,,4331.333982711592,4426.654612271761,4391.578731251106,4418.607506035537
IND-001243,Mahisagar,Gujarat,2021,,True,NEW,2,2021,2025,2513.4935894554333,2511.871261632626,1.622327822807165,,,,,,,,2513.4935894554333,2511.871261632626
IND-000377,Mehsana,Gujarat,1961,2001.0,False,NEW,4,1961,1991,9060.481373241271,9060.448029828247,0.03334341302434041,,9060.481373241271,9060.481373241271,9060.46923329938,9060.448029828247,,,,
IND-001254,Morbi,Gujarat,2021,,True,NEW,2,2021,2025,4981.323060328901,4869.138398660632,112.18466166826875,,,,,,,,4869.138398660632,4981.323060328901
IND-000890,Narmada,Gujarat,2001,,True,NEW,4,2001,2025,2859.256264505429,2808.9293175556413,50.326946949787725,,,,,,2808.9293175556413,2859.256264505429,2816.6769927647865,2818.2720510534814
IND-000892,Navsari,Gujarat,2001,,True,NEW,4,2001,2025,2214.02942045458,2204.6197454089015,9.409675045678341,,,,,,2210.3677597710166,2214.02942045458,2210.6978658289336,2204.6197454089015
IND-000888,Panch Mahals,Gujarat,2001,2021.0,False,NEW,2,2001,2011,5276.7539306241115,5261.0590755049825,15.694855119128988,,,,,,5261.0590755049825,5276.7539306241115,,
IND-001238,Panch Mahals,Gujarat,2021,,True,NEW,2,2021,2025,3287.536713724906,3283.8699261968995,3.6667875280063527,,,,,,,,3287.536713724906,3283.8699261968995
IND-000879,Patan,Gujarat,2001,,True,NEW,4,2001,2025,5785.378846134804,5665.561180589498,119.81766554530623,,,,,,5730.926074433454,5665.561180589498,5780.74125832594,5785.378846134804
IND-000882,Porbandar,Gujarat,2001,,True,NEW,4,2001,2025,2332.483771286915,2314.10271082816,18.381060458754746,,,,,,2316.460507742416,2332.483771286915,2317.9270904080136,2314.10271082816
IND-001247,Rajkot,Gujarat,2021,,True,NEW,2,2021,2025,7689.623359642653,7597.345208235353,92.27815140729945,,,,,,,,7597.345208235353,7689.623359642653
IND-001245,Sabar Kantha,Gujarat,2021,,True,NEW,2,2021,2025,4242.654745819125,4142.764441468917,99.89030435020868,,,,,,,,4142.764441468917,4242.654745819125
IND-000431,Surat,Gujarat,1971,2011.0,False,NEW,4,1971,2001,7446.8664405000845,7446.842515317025,0.023925183059873234,,,7446.8664405000845,7446.843281279211,7446.842515317025,7446.842515317025,,,
IND-000938,Surat,Gujarat,2011,,True,NEW,3,2011,2025,4333.606482482055,4300.396596453774,33.20988602828129,,,,,,,4306.079205595497,4300.396596453774,4333.606482482055
IND-001246,Surendranagar,Gujarat,2021,,True,NEW,2,2021,2025,9175.376442757448,9151.23910227056,24.137340486888206,,,,,,,,9151.23910227056,9175.376442757448
IND-000939,Tapi,Gujarat,2011,,True,NEW,3,2011,2025,3210.399303707554,3140.102752114046,70.29655159350796,,,,,,,3210.399303707554,3140.562241110298,3140.102752114046
IND-001239,Vadodara,Gujarat,2021,,True,NEW,2,2021,2025,4092.846974779272,4053.1730056649035,39.67396911436845,,,,,,,,4053.1730056649035,4092.846974779272
IND-000893,Valsad,Gujarat,2001,,True,NEW,4,2001,2025,3041.591547941473,2948.9486333627738,92.64291457869922,,,,,,2968.0406386957825,3041.591547941473,2948.9486333627738,2949.543794801032
IND-000432,Valsad (Bulsar),Gujarat,1971,2001.0,False,NEW,3,1971,1991,5178.476262311489,5178.429151035631,0.0471112758586969,,,5178.438820061576,5178.476262311489,5178.429151035631,,,,
IND-000580,,Gujarat,1991,2011.0,False,NEW,2,1991,2001,270.49728976885257,270.49728976885257,0.0,,,,,270.49728976885257,270.49728976885257,,,
IND-000585,Ambala,Haryana,1991,2001.0,False,NEW,1,1991,1991,2436.6840580358676,2436.6840580358676,0.0,,,,,2436.6840580358676,,,,
IND-000696,Ambala,Haryana,2001,,True,NEW,4,2001,2025,1524.5177325804116,1505.4795410959487,19.038191484462914,,,,,,1524.5177325804116,1509.1667233187804,1505.4795410959487,1514.0086541259484
IND-000571,Bhiwani,Haryana,1981,2021.0,False,NEW,4,1981,2011,4907.739404602956,4629.888132040494,277.8512725624614,,,,4907.662181610147,4907.739404602956,4907.739404602956,4629.888132040494,,
IND-001111,Bhiwani,Haryana,2021,,True,NEW,2,2021,2025,3311.215830671593,3291.1585318093876,20.057298862205243,,,,,,,,3311.215830671593,3291.1585318093876
IND-001110,Charki Dadri,Haryana,2021,,True,NEW,2,2021,2025,1383.5447956909468,1380.6427704247228,2.9020252662239727,,,,,,,,1380.6427704247228,1383.5447956909468
IND-000579,Faridabad,Haryana,1981,2011.0,False,NEW,3,1981,2001,2068.258233646709,2068.227960655609,0.030272991099991486,,,,2068.227960655609,2068.258233646709,2068.258233646709,,,
IND-000969,Faridabad,Haryana,2011,,True,NEW,3,2011,2025,765.8578269248195,743.3390157869048,22.518811137914668,,,,,,,751.9789185615152,765.8578269248195,743.3390157869048
IND-000700,Fatehabad,Haryana,2001,,True,NEW,4,2001,2025,2595.201774983028,2527.542707997744,67.65906698528397,,,,,,2595.201774983028,2564.6448910051804,2528.2076965849365,2527.542707997744
IND-000569,Gurgaon,Haryana,1981,2011.0,False,NEW,3,1981,2001,2744.2975534521975,2744.2694532664627,0.028100185734729166,,,,2744.2694532664627,2744.2975534521975,2744.2975534521975,,,
IND-000967,Gurgaon,Haryana,2011,,True,NEW,3,2011,2025,1250.1880643966767,1221.0505034897044,29.13756090697234,,,,,,,1221.0505034897044,1249.4992469157,1250.1880643966767
IND-000701,Hisar,Haryana,2001,,True,NEW,4,2001,2025,4220.115409547115,4018.5077856250714,201.60762392204333,,,,,,4018.5077856250714,4220.115409547115,4074.924296164032,4074.4670168531575
IND-000572,Hissar,Haryana,1981,2001.0,False,NEW,2,1981,1991,6613.70425061236,6613.703113559188,0.0011370531719876453,,,,6613.70425061236,6613.703113559188,,,,
IND-000703,Jhajjar,Haryana,2001,2011.0,False,NEW,1,2001,2001,1811.607118529297,1811.607118529297,0.0,,,,,,1811.607118529297,,,
IND-000965,Jhajjar,Haryana,2011,,True,NEW,3,2011,2025,1885.0363370559933,1822.199148027161,62.8371890288322,,,,,,,1885.0363370559933,1822.199148027161,1858.7811696156948
IND-000433,Jind,Haryana,1971,2011.0,False,NEW,4,1971,2001,3253.8055846498983,3253.7560528769877,0.049531772910540894,,,3253.8055846498983,3253.8055846498983,3253.7560528769877,3253.7560528769877,,,
IND-000964,Jind,Haryana,2011,,True,NEW,3,2011,2025,2765.4243511469563,2730.277826295248,35.146524851708364,,,,,,,2739.0130582091156,2765.4243511469563,2730.277826295248
IND-000586,Kaithal,Haryana,1991,,True,NEW,5,1991,2025,2298.254253784867,2233.5251073231275,64.72914646173967,,,,,2298.254253784867,2298.254253784867,2233.5251073231275,2297.622753137301,2274.460091188454
IND-000566,Karnal,Haryana,1981,1991.0,False,NEW,1,1981,1981,3819.800352357889,3819.800352357889,0.0,,,,3819.800352357889,,,,,
IND-000587,Karnal,Haryana,1991,2001.0,False,NEW,1,1991,1991,1937.7608242051447,1937.7608242051447,0.0,,,,,1937.7608242051447,,,,
IND-000697,Karnal,Haryana,2001,,True,NEW,4,2001,2025,2477.3576607970126,2454.596824821072,22.76083597594061,,,,,,2475.1223355005422,2465.0419855491255,2454.596824821072,2477.3576607970126
IND-000565,Kurukshetra,Haryana,1981,1991.0,False,NEW,1,1981,1981,3945.507444718086,3945.507444718086,0.0,,,,3945.507444718086,,,,,
IND-000588,Kurukshetra,Haryana,1991,,True,NEW,5,1991,2025,1679.9671546439304,1647.2601547667982,32.70699987713215,,,,,1647.2601547667982,1647.2601547667982,1671.8130205867558,1679.9671546439304,1676.2638012623365
IND-000570,Mahendragarh,Haryana,1981,1991.0,False,NEW,1,1981,1981,3265.5533489664476,3265.5533489664476,0.0,,,,3265.5533489664476,,,,,
IND-000589,Mahendragarh,Haryana,1991,2011.0,False,NEW,2,1991,2001,1834.2382560441524,1834.2382560441524,0.0,,,,,1834.2382560441524,1834.2382560441524,,,
IND-000966,Mahendragarh,Haryana,2011,,True,NEW,3,2011,2025,1934.499772811936,1929.2261248461698,5.2736479657662585,,,,,,,1929.2261248461698,1933.3219674141972,1934.499772811936
IND-000968,Mewat,Haryana,2011,,True,NEW,3,2011,2025,1531.0877073368088,1504.816245879154,26.271461457654823,,,,,,,1531.0877073368088,1504.816245879154,1515.0567067462453
IND-000970,Palwal,Haryana,2011,,True,NEW,3,2011,2025,1385.3701505832648,1344.365348390855,41.0048021924099,,,,,,,1385.3701505832648,1344.365348390855,1359.706975585108
IND-000695,Panchkula,Haryana,2001,,True,NEW,4,2001,2025,912.1894252715093,867.8079066724017,44.38151859910761,,,,,,912.1894252715093,867.8079066724017,896.8630492443359,880.8271067235551
IND-000590,Panipat,Haryana,1991,2001.0,False,NEW,1,1991,1991,1881.957569917799,1881.957569917799,0.0,,,,,1881.957569917799,,,,
IND-000698,Panipat,Haryana,2001,,True,NEW,4,2001,2025,1344.6182186272977,1266.5766876741861,78.04153095311153,,,,,,1344.6182186272977,1331.096939019004,1266.5766876741861,1302.976468094559
IND-000591,Rewari,Haryana,1991,,True,NEW,5,1991,2025,1560.9756611829391,1431.3390256906937,129.63663549224543,,,,,1431.3390256906937,1431.3390256906937,1515.7580056563058,1560.9756611829391,1553.125361205419
IND-000568,Rohtak,Haryana,1981,2001.0,False,NEW,2,1981,1991,4173.937505322121,4173.91196057466,0.025544747461026418,,,,4173.91196057466,4173.937505322121,,,,
IND-000702,Rohtak,Haryana,2001,,True,NEW,4,2001,2025,1676.9595973215532,1623.1973419349226,53.76225538663061,,,,,,1623.1973419349226,1664.3915606685223,1676.9595973215532,1668.5842362555059
IND-000573,Sirsa,Haryana,1981,,True,NEW,6,1981,2025,4349.805985616618,4272.3707500056635,77.4352356109548,,,,4349.740753487852,4349.805985616618,4349.805985616618,4304.813100642889,4272.634548473309,4272.3707500056635
IND-000567,Sonipat,Haryana,1981,2001.0,False,NEW,2,1981,1991,1324.2597284357191,1324.2129397147046,0.04678872101453635,,,,1324.2597284357191,1324.2129397147046,,,,
IND-000699,Sonipat,Haryana,2001,,True,NEW,4,2001,2025,2180.1233569407923,2063.2853276514898,116.83802928930254,,,,,,2063.2853276514898,2108.429112452741,2180.1233569407923,2180.0690414570927
